"","logFC","logCPM","LR","PValue","FDR"
"TCF4",3.52450982599415,0.754057826906344,161.170827915592,6.27830180844131e-37,4.59729848072315e-35
"NAV2",4.29246906824561,0.420389758238438,161.042379263623,6.69738867375779e-37,4.88552858197883e-35
"NCAM1",3.01945329212996,1.22684785313353,160.845168105308,7.39592049119311e-37,5.37464903877045e-35
"PTRF",2.23978738665558,3.20555075974178,160.827727301748,7.46109756375784e-37,5.40155308530921e-35
"RPS4XP19",4.59187797187278,0.250484221105541,160.812894834805,7.51697895067585e-37,5.42155041987655e-35
"RP11.956J14.2",3.94816488136358,0.76196390279229,160.481841455265,8.87917759087679e-37,6.38003828018618e-35
"RP11.1O7.1",4.11308158146989,0.806116260672232,159.692524108504,1.32077398693772e-36,9.45486900723883e-35
"ANXA2P2",2.04502433870442,3.90721817039863,159.337248166844,1.57925933135708e-36,1.12632305844185e-34
"CCL22",-1.79214682367921,8.40177117664879,158.529967224785,2.37050999038867e-36,1.68437904317061e-34
"GAPDHP60",2.77547629565431,1.43778858028707,157.751835591527,3.50643907088209e-36,2.48232596217243e-34
"RPS4XP20",4.12098113648998,0.483579667133029,157.567681211582,3.84685158414628e-36,2.7133032221267e-34
"HIVEP3",-1.99545050923402,4.9282111009697,156.92540791332,5.31433963595865e-36,3.73463757933578e-34
"MYOF",2.13154438004985,3.58612223611089,156.372697308642,7.01819732850043e-36,4.91401882289345e-34
"SNRPD2P1",4.58332872526544,0.531280311847787,156.351808575515,7.09234992994272e-36,4.94788121476185e-34
"TENM4",4.00370084207805,0.748278500384258,156.268759767674,7.39499552432862e-36,5.14032569326973e-34
"RP11.2F9.3",5.30939306133549,0.31974805567988,155.891486156229,8.94087870874835e-36,6.19244613817101e-34
"XCL2",-1.76684142959825,8.68768738500754,155.216235807255,1.25585596045216e-35,8.66676136736497e-34
"GRIA3",5.59736944518741,-0.0606860276437481,154.606411389553,1.70689044945877e-35,1.17371660476224e-33
"CRTAM",-1.81958955283067,5.2459053446134,154.589472389969,1.72150147654972e-35,1.17953592241451e-33
"RP11.697N18.1",4.73647997022088,0.544085522050183,154.185460466243,2.10959256819889e-35,1.44030368045892e-33
"RPS7P5",5.07919781227648,0.0420709654698101,153.996150826377,2.32043857030392e-35,1.57863879330783e-33
"SPP1",3.64106469240345,0.567916015449354,153.846749562166,2.50161380345651e-35,1.69588200774958e-33
"POTEF",2.87286301697724,1.4822974720717,153.677865398714,2.72350697318151e-35,1.8370165614741e-33
"RPS4XP13",3.4194062348969,0.707421064744463,153.673895293109,2.72895345332352e-35,1.8370165614741e-33
"ANKRD1",5.49634157659461,0.0328321849749971,153.300475555572,3.29309927143843e-35,2.20902480848064e-33
"RP11.543E8.2",4.54815158136547,0.34622197919416,152.739173423646,4.3679381384734e-35,2.9198220622513e-33
"RP4.803A2.1",4.66446362006234,0.153588028702742,152.512299146726,4.89621284217401e-35,3.26159178392737e-33
"FTH1P2",3.26157547049545,2.40160959921746,152.299898653298,5.44855387731271e-35,3.6169725306659e-33
"ACTBP8",3.40319533538148,0.752849115445313,152.252289470742,5.5806717669238e-35,3.69190302925632e-33
"HSP90AB2P",2.96414924045298,1.16887121077748,152.05140905498,6.17433442725242e-35,4.07060501672982e-33
"EPHA2",3.94894698796405,0.646815499665792,151.812751147543,6.96226909815497e-35,4.57435385781175e-33
"DCN",4.30334383924343,0.49797471022305,151.733485803757,7.24561103511451e-35,4.74426783988641e-33
"CDH11",4.09863102926388,0.397868988005254,151.292907993943,9.04416822224978e-35,5.90178120217218e-33
"LAMC1",3.29068924249968,0.921870443681187,151.272073882048,9.13949550264503e-35,5.94377021078796e-33
"RP11.198M6.2",4.89832208070812,0.205473703740534,150.977029251966,1.0602514134309e-34,6.87193356982157e-33
"EEF1A1P30",4.18523720934616,0.572169201192398,150.773438673499,1.17464666202614e-34,7.58774283197693e-33
"TM4SF1",4.47175131350919,0.178239968074728,150.304037078543,1.48766414695449e-34,9.57585781890822e-33
"NGEF",3.25153398550193,0.803175355793393,150.297713447686,1.49240630067947e-34,9.57585781890822e-33
"MASP1",4.64249362179193,0.213519888043184,149.810167127474,1.90744862521263e-34,1.21981339582347e-32
"MARCKS",3.75741786370436,0.856564315977929,149.7924525161,1.92453084123414e-34,1.22664864415538e-32
"EIF4A1P6",4.35154572043801,0.189372716219332,148.630128258216,3.45453797663695e-34,2.19454672456225e-32
"AB019441.29",3.22169994054106,1.35955413061372,148.597433926684,3.51185522802526e-34,2.2235954636853e-32
"FBN1",2.27515927527052,2.29273769646973,148.18171851656,4.3292081171915e-34,2.73210058316838e-32
"TUSC3",3.39487747317087,0.678456694443378,146.872173611448,8.36902358274453e-34,5.26425303065423e-32
"RPL5P25",4.55410592811289,0.0804822406220457,146.850527908595,8.46070747196081e-34,5.30453179246955e-32
"HSPA8P9",3.35805299206709,0.825324759729469,145.973224506732,1.31581445248106e-33,8.22276881786618e-32
"NR4A3",-1.7385036889105,6.39032306578345,145.884798253953,1.3757071858182e-33,8.56913712984486e-32
"TSPAN2",-3.00228252867861,0.993043687901383,145.772665643893,1.45559330464245e-33,9.03739726523151e-32
"RPL7P48",3.91277000021101,0.362471831336868,145.484774926197,1.68258997140191e-33,1.04130608391438e-31
"AC092798.2",5.043462738096,0.183630174238832,145.227702343327,1.91504872013033e-33,1.18135722494213e-31
"RP11.613F7.1",3.72598047415591,0.459120478495722,144.236790513364,3.15370042406057e-33,1.93922252037186e-31
"PLXND1",2.71388915481854,1.42496344924941,144.005485845746,3.54316548722537e-33,2.17174536333606e-31
"CTD.2186M15.1",4.01343328171234,0.700590732919875,143.342882348363,4.94608904991847e-33,3.02199740199636e-31
"IL1A",-2.55875632279451,1.6844103926254,143.124601837624,5.5206141644996e-33,3.36231691256904e-31
"RP11.516A11.1",3.81372109244581,0.503715122138444,143.007423660103,5.85609028944991e-33,3.55535101908533e-31
"AC067950.1",4.59571418559317,0.396728000880129,142.838815337732,6.37489890791755e-33,3.85812099521761e-31
"TIAM2",-2.07112208440215,2.99565942085478,141.662282981387,1.15272483932937e-32,6.95441070519935e-31
"CD34",4.62261594088529,0.134115893667777,140.715638003525,1.85661990935316e-32,1.11659100191036e-30
"RPS10P16",4.46014212723278,0.1163587714823,140.262118723596,2.33289292841777e-32,1.39864221349047e-30
"HMGA1P2",3.98985694789543,0.320295939151964,140.243273179222,2.3551351832295e-32,1.40757845764043e-30
"OLFML2B",3.80196095376042,0.373807874527716,140.12183823374,2.50363271370766e-32,1.49168303144352e-30
"TBX15",4.20947730870427,0.101544548006188,139.284064681163,3.81746462862109e-32,2.26743216408964e-30
"SPRED1",3.29468391607693,0.840816675847838,139.213555131226,3.95543638810842e-32,2.3421310835142e-30
"CHST3",-2.83777938492292,1.03558113652578,139.057552315369,4.27868266033178e-32,2.52573928733739e-30
"RP4.633I8.1",4.23519505435836,0.119227045072031,138.815008807208,4.83449970734391e-32,2.84508824801819e-30
"IGF2BP2",2.74907702944087,1.1982793919896,138.554610016569,5.51186359230358e-32,3.23379519933774e-30
"RP11.262D11.2",3.67383364213086,0.452420184199452,138.537576485499,5.55934428524508e-32,3.25170793025692e-30
"LAMA4",4.33098350926471,0.206022933734531,137.935876769267,7.52684498429798e-32,4.38913437762178e-30
"RP11.179H18.5",4.61221109342592,0.0124658557733744,137.423636936247,9.74184034719787e-32,5.66355172912094e-30
"RP11.259P15.1",3.60224589512337,0.696584740692265,136.770777552601,1.35340295411542e-31,7.84442165398922e-30
"UBA52P7",3.91920048524573,0.186663648951176,136.754498672355,1.36454391230853e-31,7.88517318001182e-30
"C8orf4",4.57752214651555,-0.00170241428640884,136.619169877782,1.46078312730415e-31,8.41595324244147e-30
"RPS19P3",3.5247920965944,0.963375925431493,136.601446071131,1.47388023245244e-31,8.46598570646709e-30
"FTH1P16",2.93521902515171,1.46230771114478,136.448756950816,1.59168688556895e-31,9.11537698496723e-30
"NPM1P8",4.1557101506427,0.121969201052353,136.398603349083,1.63240176145475e-31,9.32072255759206e-30
"SLC6A8",2.85120302081466,1.02821146832139,135.013738355013,3.27892233953108e-31,1.86665059596153e-29
"RPL9P18",4.17149181383127,0.119090407922896,134.436085029374,4.38616206495733e-31,2.48960116024279e-29
"PPAP2B",5.05465923534704,0.121053636815997,134.260224675045,4.79239301672238e-31,2.7121551630035e-29
"RP11.309P22.1",4.56773413001481,0.150754624484658,134.108126118682,5.17395690705564e-31,2.91948127240772e-29
"NAV1",2.66087457163419,1.33537379002381,133.93802238046,5.63679192079985e-31,3.17131533725939e-29
"CDC42BPB",2.7867051127399,1.19875232162563,133.853278742641,5.88259981020605e-31,3.29993208651471e-29
"HMGA1P6",3.86716126242136,0.193078979623075,133.674230735934,6.43777143476287e-31,3.60083513049346e-29
"GAPDHP63",2.68553326823317,1.56871904125254,133.664311235464,6.47001708476251e-31,3.60835109799909e-29
"UBBP3",4.23098382403483,0.0722500610912047,133.409346873232,7.35662891112191e-31,4.09092538144562e-29
"ADCY6",4.25259868641643,0.0185673226433106,132.343108146591,1.25871329577335e-30,6.97931057208433e-29
"FGD1",2.93777333168302,0.880185522729546,132.014227991806,1.48550682205694e-30,8.21309751618512e-29
"GNG4",-1.85528759317908,3.63706942073937,131.853952078793,1.61041594548084e-30,8.87811204426721e-29
"SERPINF1",2.47381970972767,1.69692380251661,131.809902551596,1.64654949645004e-30,9.05130432360863e-29
"RPL3P12",4.51275500267784,-0.0384998773366478,131.607767032234,1.82304060309592e-30,9.99286684868433e-29
"DBC1",4.76810468979723,-0.135928686759849,131.082212756807,2.37560990460192e-30,1.29846370426746e-28
"RP11.307I14.2",3.83227859842198,0.204991936555191,130.640098990748,2.96825861381448e-30,1.61778527005769e-28
"AC022210.2",3.57267668013348,0.377729267083312,130.563991740337,3.08427354969376e-30,1.67625461900495e-28
"RGMA",3.89194214323328,0.293799720726178,130.091741651138,3.91269416634897e-30,2.12048128761031e-28
"PGAM1P2",4.58568799459626,-0.0609052102861383,130.001732125166,4.09420222907727e-30,2.21259914830556e-28
"PTGS1",2.50362966806961,1.39656487585204,129.911753617502,4.28406441679348e-30,2.30870156843211e-28
"CTB.33G10.1",3.22899892155374,0.634531208579552,129.528293324063,5.19703572891558e-30,2.79286079717774e-28
"COL4A5",4.31179758598741,-0.0291765266789277,129.283490998098,5.87920389259159e-30,3.1506292368539e-28
"G0S2",-1.97317238402452,2.6277825184302,128.594695900251,8.31823435168398e-30,4.44527370576761e-28
"GPR149",4.56665922339528,-0.0177360084166051,128.44394424875,8.97464647827543e-30,4.78273868571428e-28
"PEBP1P2",3.05019663863415,0.761031994710763,128.369262378439,9.3187725460075e-30,4.95237261205412e-28
"AC009517.2",4.15777718606356,0.0144498390101293,127.940758848123,1.15643764302489e-29,6.12880005011946e-28
"CTB.75G16.1",4.59446602179063,-0.0173507494203718,127.849623542508,1.21077767392225e-29,6.39911010308494e-28
"XDH",4.53648333563131,-0.112898327411478,127.610183390709,1.36602640797603e-29,7.19978479039015e-28
"EFNB2",4.34936576383617,0.0170382352435508,126.833067206131,2.02075690895951e-29,1.06214304927091e-27
"EEF1A1P13",2.16148269715559,2.03956676251462,126.120103364323,2.89426077458409e-29,1.51711456175945e-27
"RP11.488C13.1",4.29567421580641,-0.0478398576757239,125.806128314066,3.39038847903631e-29,1.77233250600304e-27
"HSPA8P4",3.98749768220804,0.0126167264800988,125.765090573828,3.46122997503915e-29,1.80444828997625e-27
"RP11.118H4.1",4.22098746690355,0.107139419975283,125.630050217096,3.70496246063947e-29,1.92243616161744e-27
"SH3D19",4.41562376559519,-0.141875754812774,125.628642692719,3.70759124210818e-29,1.92243616161744e-27
"AC004386.4",3.75495642862621,0.299560498701058,125.547830309259,3.86169189125003e-29,1.99694228931622e-27
"IL2",-2.1299645145184,3.2992056525788,125.45351491838,4.04966066251891e-29,2.08851451103294e-27
"SDC2",4.74174980915604,-0.233461923070815,125.418638383804,4.12146319987608e-29,2.11984642063331e-27
"NRG1",4.51031873345033,-0.154122840925751,125.146328363347,4.72767408923901e-29,2.42514511770188e-27
"DAB2IP",4.50999292019997,-0.132650676262297,125.136060514169,4.75219997954805e-29,2.43122550953678e-27
"EIF4A1P10",1.93673401223768,2.94895183095677,125.010469683371,5.06268727221078e-29,2.58318232227032e-27
"RPL10AP2",3.20034685564462,0.68326680782162,124.771723761663,5.70995689136275e-29,2.90571678941099e-27
"S100A11P1",5.86090014509994,-0.443732017134188,124.54883520042,6.38873280401511e-29,3.24253541918068e-27
"RP4.706L14.2",2.84646334608087,0.847357676793475,124.475962648141,6.6277164977785e-29,3.3549535886512e-27
"EPB41L3",3.87420171785201,0.0603837951882933,124.24724973593,7.43740578244334e-29,3.75491131410988e-27
"STC1",4.21038390711002,0.0735960538727856,124.099089657136,8.01399577818351e-29,4.03539393712469e-27
"SLIT2",4.87726353619771,-0.260886423794528,124.080434975452,8.08969336154836e-29,4.05366582127431e-27
"RP11.282K24.1",4.33439670907797,0.140677034617734,124.079736599989,8.09254109746188e-29,4.05366582127431e-27
"RPSAP15",3.9614337258972,0.173165301355648,124.01103535273,8.37763817333339e-29,4.18554657175524e-27
"RP11.435F17.1",4.48112358236448,-0.0874971319683575,123.766972416857,9.47415166825532e-29,4.72108051312931e-27
"RP11.28P17.3",5.13785429499833,-0.0989662260401738,122.971639882104,1.41456423600832e-28,7.03067742689626e-27
"RP11.2J18.1",4.43447962739253,0.0641117350776953,122.904541786313,1.46321957456727e-28,7.25371254213776e-27
"FERMT2",3.64797151601293,0.168744961538419,122.358321661734,1.92695573562582e-28,9.52800149174779e-27
"HSPA6",2.74942544903819,0.809575227108393,121.850711702101,2.48877907484861e-28,1.227435129845e-26
"CTNNAP1",4.18096509048466,-0.114508536197046,121.778958940281,2.58043633639879e-28,1.2693761824054e-26
"RPS4XP6",2.31368327309742,1.58805748708906,121.547593457717,2.89961238507428e-28,1.42273819968415e-26
"EIF4A1P5",3.43701219113157,0.241503385972633,121.414501421512,3.1008064005843e-28,1.51757578559209e-26
"KLRD1",-2.11122216827204,2.02185920489802,121.404053740902,3.11717889553802e-28,1.52170679671493e-26
"RANP6",3.62280933817066,0.141871543048802,121.20003800659,3.45479760411412e-28,1.68224091459212e-26
"ASS1",3.56131720411488,0.243671312012982,120.48031053621,4.96571982877727e-28,2.41183126367321e-26
"NXN",2.85249750510204,0.682632286999027,120.366918148022,5.2578266396958e-28,2.54725767885262e-26
"RP11.133K1.1",4.24984536104095,-0.142666472213471,120.166463933974,5.81688514782955e-28,2.81100608466272e-26
"DCLK1",4.41584794275645,-0.152546072696615,120.102094420528,6.00872932054618e-28,2.89641889484117e-26
"ACTG1P9",3.3222228347158,0.31637691725412,119.8612765664,6.78429047767901e-28,3.26207049659829e-26
"RUNDC3A",3.76655069973399,0.221311227104776,119.760613090343,7.13744457738756e-28,3.42329685542951e-26
"DAB2",3.51649464635932,0.3770101975388,119.752711743456,7.16593066531282e-28,3.42838852404056e-26
"RPL17P44",5.70494781695948,-0.38506614229861,119.662059349965,7.50100269794228e-28,3.57976957114484e-26
"RP11.51L5.2",4.1066889891901,-0.00655448927630877,119.647950453699,7.55454344258538e-28,3.5963750855087e-26
"NFIB",3.89360990603612,-0.0509386254253572,118.938237674215,1.0804171606802e-27,5.13064436327961e-26
"HSPA8P11",3.82199373273518,-0.0100865348160008,118.601712664428,1.28018363350336e-27,6.06427728611406e-26
"UBA52P6",3.97508309549482,0.363610138698114,118.561730625288,1.30624995832441e-27,6.17251365774727e-26
"GAPDHP70",3.24937699227392,0.91878365367576,118.462422887039,1.37331353961943e-27,6.47346935076135e-26
"RP11.204K16.1",3.99798203638068,-0.0581683541009735,118.439662388441,1.38916275183507e-27,6.53212926322445e-26
"BASP1",3.51440918315314,0.197192652627037,118.347988912383,1.45487333491572e-27,6.82438751353499e-26
"RP11.734J24.1",3.72062083524059,0.0515063817621894,117.826749629371,1.89214216001939e-27,8.85384081462732e-26
"ZFHX4",4.28368116707697,-0.123098484773376,117.657337911402,2.06085954737918e-27,9.61985168283929e-26
"EFNA5",6.82831053766664,-0.446092637847735,117.124305734913,2.69627838635373e-27,1.25553642820865e-25
"RBFOX2",2.48840768624732,1.1892732415593,116.706444634275,3.32862958694048e-27,1.5462411289456e-25
"RP11.416L21.1",4.32737395234878,0.103268620869478,116.535042045212,3.62910026299965e-27,1.68174610013643e-25
"RP1.146I3.1",4.13666538688581,0.0175175075442782,116.269736397299,4.14854801603263e-27,1.91782876355629e-25
"HGF",4.10817304046531,-0.118000385653427,116.092217135854,4.53701536230007e-27,2.09237114725305e-25
"AC068137.13",4.14496719905723,0.117151061988372,115.878056934161,5.05439133385325e-27,2.32538363884831e-25
"ATP5A1P3",3.83012877111377,0.0503268023766131,115.737411816941,5.42586410976523e-27,2.49031585994847e-25
"FNBP1L",3.49641026398036,0.134868731749721,115.430925668861,6.33268331442138e-27,2.89958304026669e-25
"AC139099.3",4.35421287316862,-0.231487811679981,115.376285945471,6.50959153525343e-27,2.97348841913898e-25
"HSP90B3P",3.27054538908017,0.429361178707636,115.188770367518,7.1551634179523e-27,3.26061306825213e-25
"OSR1",4.56725275223567,-0.144568281355965,114.881081169647,8.3561176559741e-27,3.79886533720055e-25
"ACTC1",4.29484794784281,-0.208259490529221,114.688150376459,9.20996160140547e-27,4.17714215893532e-25
"RP1.140J1.4",3.9641995884072,-0.00833659133836026,114.572615570518,9.76250079995145e-27,4.41730136431765e-25
"AD000092.3",2.97021556638351,0.726290157540381,114.324723783501,1.10624813625533e-26,4.99373423389612e-25
"UBASH3B",-1.59385927543571,5.42552141561114,114.140606334854,1.21388421831754e-26,5.46675322263426e-25
"PPIAP13",3.93395462870427,-0.126314127380984,114.012230917939,1.2950719313549e-26,5.81872482506877e-25
"MEIS2",4.26482388058146,-0.241817053588274,113.715861466224,1.50385297992286e-26,6.74098584575233e-25
"HES1",4.56225455429653,-0.201906943577714,113.502079396252,1.67505582492766e-26,7.49089650378488e-25
"RPL23AP2",2.17386978388529,1.66622651585048,113.30999438354,1.84544709020645e-26,8.23369823851411e-25
"RP11.692N5.2",5.38934683309554,-0.437598816102464,113.219628516359,1.93149954867671e-26,8.59763778221871e-25
"ACTBP11",2.6275105488043,1.15214207350618,112.998866912475,2.15898199219455e-26,9.58797905561398e-25
"ZFPM2",4.22011693857328,-0.254113740115259,112.876323222986,2.29662803590219e-26,1.01757064362086e-24
"SEMA3F",4.30623184983929,-0.217938188712947,112.854666160492,2.32185124904688e-26,1.02637594960747e-24
