"","logFC","logCPM","LR","PValue","FDR"
"F5",-1.17364613263392,4.75869440027327,98.3809769456514,3.45159078567377e-23,1.21170749600913e-20
"CFP",1.72191793652254,2.18138312940798,98.1188172222482,3.94016799570419e-23,1.35712767474679e-20
"LSR",1.35782960682535,3.85278631020838,97.7960874907087,4.63763013501272e-23,1.56777663175291e-20
"ANGPTL4",-2.76538689957716,0.109689855193598,97.1267163216795,6.5029506081534e-23,2.15838842457891e-20
"EGR2",-1.21249640175823,4.76728347871277,95.2014067205712,1.71968038660943e-22,5.60585097456342e-20
"RP11.296A18.5",1.89596795167847,1.32568627711998,95.1077179346467,1.8030240817511e-22,5.70614245705534e-20
"ABCA7",1.20534253091531,5.18770050416052,95.0968364240185,1.81296227066124e-22,5.70614245705534e-20
"RP11.824M15.3",2.24670781665665,0.845706015303964,94.8559450958368,2.04756350354444e-22,6.33530029783113e-20
"EMP1",-1.76797064483173,1.77536523319008,94.5914473682216,2.34027287775471e-22,7.12028023056872e-20
"IL32",1.11743708176399,9.79571182008388,94.5406326889931,2.40112684618878e-22,7.18566730773379e-20
"DIXDC1",-1.31588025427166,3.7291863090664,93.9552219573516,3.22743130421335e-22,9.50270297716366e-20
"RARRES3",1.16752604595599,4.87312696801005,93.8316593375535,3.43532845085396e-22,9.95427315402206e-20
"DCHS1",1.56439895390732,2.63224688043175,93.7769231976587,3.53165448683389e-22,1.00734926026801e-19
"COL5A1",3.72957193183276,-0.463987037306717,93.6246628037155,3.81405394195224e-22,1.07116238015905e-19
"SPEG",1.55682942557679,2.11899090170034,91.1636197079812,1.32269880631528e-21,3.65846465292203e-19
"DDAH2",1.18866526165642,4.7068475458115,90.9983711830401,1.43790430109598e-21,3.9177526890309e-19
"HELZ2",1.55733017208259,3.25864399151694,90.9638321822367,1.4632237674384e-21,3.9281102756747e-19
"LGALS9",1.19685963982127,4.34069128231518,90.3757570562831,1.96964771967348e-21,5.21100277139701e-19
"TXNIP",1.08274652912752,6.76605627761417,90.0972596209247,2.26735539430222e-21,5.91293896042671e-19
"IFNG",-1.1013398126512,8.59639793302152,89.8147423249052,2.61538148012096e-21,6.72447731262086e-19
"CTLA4",-1.15699526200122,4.87268924199863,89.5033553326797,3.06118848791402e-21,7.76138831206533e-19
"RP11.390F4.8",2.04740581771503,0.865542092390574,89.0145122116847,3.91926825557653e-21,9.80085506925336e-19
"SORBS3",1.36689212717676,3.64569920873317,88.4598670299283,5.18767703377524e-21,1.27974384123739e-18
"PTPRN",2.19159354195069,0.724806139306417,88.390739824061,5.37217102862683e-21,1.30758642836777e-18
"EEF1A1P16",1.6922812000647,1.63914385786142,88.2776249004291,5.68832657744297e-21,1.36632107462133e-18
"NHS",-1.24115402019133,4.17573861263505,88.1548220451797,6.05266465202048e-21,1.42818876284756e-18
"HILPDA",-1.21451693979345,4.23423038858961,88.1386451414651,6.10236776237248e-21,1.42818876284756e-18
"CD109",-1.25756700609939,3.81521545020169,87.7851052642963,7.29663382195904e-21,1.68607658759319e-18
"AXL",2.25894962364754,0.553988748512925,87.229483746018,9.66324850988867e-21,2.20503251935022e-18
"UBASH3B",-1.08047797529262,5.57228215473245,87.1922293313099,9.84699205077307e-21,2.21922024551682e-18
"CTGF",3.13246138318329,-0.205848653202784,86.7532768092371,1.22939940560291e-20,2.73691294503429e-18
"GOLGA7B",1.38698918216819,3.2691899841392,86.4689081441322,1.41951582960284e-20,3.12207969510842e-18
"KLRC1",-1.64510885494647,2.34871363326203,86.3626470202337,1.49787549194048e-20,3.25520441730636e-18
"RP3.337H4.6",2.00557359611491,0.981335501227593,85.9364441761731,1.85812601823517e-20,3.9573972762041e-18
"MVB12B",1.14548762004357,5.15651441823703,85.929836810126,1.86434492332815e-20,3.9573972762041e-18
"CD200",-1.33475240488995,3.60115074643962,85.7285928917441,2.06406678451035e-20,4.33098151163637e-18
"NFAT5",-1.09923046153588,5.21077316541097,84.9977012515055,2.98712155908549e-20,6.19658000694382e-18
"AC114752.2",2.08435650956864,0.638364883980994,84.5869947296874,3.67675774650067e-20,7.54148456880558e-18
"FLNC",2.66254473445798,0.365493017994079,84.3427377761039,4.16024236302452e-20,8.43835825966807e-18
"RBPJ",-1.1179938201835,6.50912072772633,84.0729815111864,4.76843058574402e-20,9.56568135634694e-18
"TNS1",1.46119474306324,2.73351637936422,83.8812453148756,5.25406063409029e-20,1.04253127038389e-17
"GPD2",-1.14534598452221,4.64477915676305,83.6226850483587,5.98819563755431e-20,1.17542485337155e-17
"L1CAM",1.7105478426925,1.84923098568973,83.2068971894036,7.38994211794225e-20,1.43514248258549e-17
"PPIAP9",2.35105383980249,0.274653251196275,82.9743725839066,8.31241028989967e-20,1.59729526149598e-17
"CRTAM",-1.05015675830818,5.45560384365465,82.2958249620508,1.17169357178864e-19,2.22804855760433e-17
"GNAI1",-1.78564077456751,1.40843814819902,82.0518830973501,1.32560814393746e-19,2.49473986263694e-17
"TFRC",-1.0193315727107,8.62188787375866,81.858157147661,1.46212226211036e-19,2.72357570355354e-17
"PPDPF",1.20520203435478,6.34538461016903,81.8355226887613,1.47896319444756e-19,2.7271184964283e-17
"STMN3",1.27541470245031,3.34985985083975,81.7357872656128,1.55551187763716e-19,2.83958693262664e-17
"COL16A1",3.49992117537759,-0.52924617762191,81.7115130884807,1.57473474990383e-19,2.84621612470242e-17
"BCL3",1.19868157718737,5.43504467862466,81.6453585254818,1.62833779673637e-19,2.91424573327671e-17
"ZBED2",-1.02551085508882,6.89275010335112,80.6038772687864,2.75817760731078e-19,4.88840118654934e-17
"TYMP",1.17855880717437,4.84837429903589,80.2155747566913,3.35710612411978e-19,5.89268964382756e-17
"SMPD1",1.23953797304478,4.06950353586148,80.0970888548575,3.56457199034045e-19,6.1972630174919e-17
"COL6A2",1.13938564750587,6.52526778334037,79.9230274596753,3.89283156270649e-19,6.70411699784971e-17
"IFITM3",1.02068474976936,5.92825802659693,79.2277766244564,5.53464417231824e-19,9.44251676314668e-17
"MAN1C1",1.10721764057575,4.83371161863487,78.9651835918652,6.3214221544421e-19,1.06849593916056e-16
"IFITM1",1.03385817236581,7.22750071678678,78.8576613308361,6.67500769886126e-19,1.10813247967548e-16
"TIMP2",1.44765880566131,2.42275885980012,78.8569755383394,6.67732526783364e-19,1.10813247967548e-16
"GNG4",-1.1981951470956,3.81012953347179,78.7213866843587,7.15171227336149e-19,1.17616673468661e-16
"COL18A1",1.31746067211039,2.95185426691559,78.61768823712,7.53715150833648e-19,1.22848839986324e-16
"CALHM2",1.07201655545474,5.22213823094168,78.5056043360065,7.9771605352905e-19,1.28869969532503e-16
"ADAM8",1.02771738842875,6.77243280968291,78.2068776610814,9.27948696620415e-19,1.4859388997198e-16
"RPL3P3",2.23016820320981,0.511116894863016,77.8154432681979,1.13132177206334e-18,1.79585034339272e-16
"ACSL1",-1.11265317719519,4.93540352079715,77.2836792686656,1.48084668337076e-18,2.33041863835631e-16
"GIPC3",1.47052902931908,2.63738101392689,76.807499456484,1.88460586923849e-18,2.94046838828621e-16
"KLHDC7B",1.54504557861484,1.87758757110393,76.6856535019272,2.00454289803564e-18,3.10109581386785e-16
"KLRD1",-1.4413084804778,2.18181629354053,76.2607042323997,2.48581554477981e-18,3.81332460251727e-16
"ARHGEF4",1.54301511788768,1.64982469793106,75.7249307643592,3.26064652949833e-18,4.96025853299933e-16
"HK2",-1.03711197865689,6.34720701827147,75.6035621836321,3.46735442038915e-18,5.23112024332263e-16
"H1FX",1.09961345129641,6.65533877943799,75.4846668770513,3.68255532567138e-18,5.5102497926337e-16
"CDK6",-1.01790911836573,8.10867367738293,75.4657793673456,3.7179508018917e-18,5.51798308036853e-16
"CAPN5",1.8958579659614,0.979606541031907,75.3410524785881,3.96039020022488e-18,5.83039702460526e-16
"PIP5K1B",-1.31552705866314,2.81999106124142,75.2984576274996,4.04675646786615e-18,5.90988314567173e-16
"KRT7",1.26042278231416,3.41358108623072,75.0189825686412,4.66209995235032e-18,6.75449481191707e-16
"MEGF6",1.93750956236497,0.735034709230577,74.6481435583271,5.62545066778853e-18,8.08603164885667e-16
"ANK1",-1.55188821464991,1.60099756924389,74.5321208482687,5.96596354008562e-18,8.49304535130181e-16
"CHST3",-1.67896438221696,1.25164410354655,74.5203441753102,6.00165899927655e-18,8.49304535130181e-16
"IFITM2",1.0364627119022,7.78207508577668,74.4124691046641,6.33873691554103e-18,8.90104941486165e-16
"B3GNT5",-1.30746419333057,2.66443549235109,74.1279314711046,7.32150188056983e-18,1.02025967045651e-15
"PHF6",-1.01758007599483,6.12680014778408,73.6325561201126,9.40997751987319e-18,1.30135711837337e-15
"RIMS3",1.19841099652293,3.65623411403609,73.3002914105869,1.11351471338469e-17,1.52836173630358e-15
"IRF7",1.24226438906753,3.44464155050605,73.1635163739602,1.19341491014552e-17,1.6258051630378e-15
"LGALS3BP",1.0700359742581,7.04531965657088,73.131574363572,1.21288596674422e-17,1.64009135725302e-15
"PLCH2",1.47573860252714,1.87190069105056,73.0785207665054,1.24593090379356e-17,1.67238740064348e-15
"KBTBD8",-1.31281252425039,3.62643500510901,73.001810174906,1.29530981136166e-17,1.72597668659905e-15
"STARD10",1.27880746823728,3.2884351238778,72.8561276285925,1.39453955415289e-17,1.84473330152615e-15
"SYTL1",1.04486847046444,4.88241378473594,72.5358338412673,1.64026422463618e-17,2.15417434681535e-15
"SMOX",-1.23650354754751,3.61747496212697,72.2445954143796,1.90110645071329e-17,2.47890701841222e-15
"FLT3LG",1.04863259324306,5.84633899039407,72.1304412495631,2.01432327040766e-17,2.60790576604907e-15
"RPL3P9",2.32071224535476,0.293403152971362,71.9031180684276,2.2602650516744e-17,2.90571398016311e-15
"LST1",1.01386759329363,5.10856565058598,71.7780323606266,2.40818370751308e-17,3.07422332731827e-15
"FASLG",-1.12539490196163,4.20214080371342,71.7387210226445,2.45664168288045e-17,3.11430513340157e-15
"JUP",1.64906145190533,1.44553961082362,71.7160768063569,2.48499608080811e-17,3.12852437621738e-15
"LDLRAP1",1.04367977964947,4.73935628575936,71.7012000589649,2.50380225082479e-17,3.13061028005524e-15
"THBS1",1.86110702085976,0.78439497811662,71.6344075347122,2.59000691654077e-17,3.21636573207155e-15
"CHST12",1.19596153571961,3.8876684289236,71.3603314024484,2.97595528558762e-17,3.67067998232446e-15
"NETO2",-1.37455094892266,2.07013035499317,71.2710205594601,3.11375762618107e-17,3.81487553462654e-15
"SNX9",-0.982510313864463,5.00880969063187,71.2277576910229,3.18278720856657e-17,3.87345203282551e-15
"TNFRSF9",-0.933822368841099,8.1272916378172,71.101531409509,3.39306608134914e-17,4.10201465662441e-15
"RASGRP2",1.11876443385589,4.23559321960942,71.0012575735849,3.56997262835831e-17,4.28749015333427e-15
"REL",-1.19965358294228,4.78636018205983,70.7336593074543,4.08856974132249e-17,4.87822487763673e-15
"GAPDHP41",2.49966518590724,-0.110276093738905,70.7089916715107,4.14001253267853e-17,4.90752784311991e-15
"NECAB3",1.06862778293254,4.62573442268245,70.6242561501072,4.32170604110773e-17,5.08985443744656e-15
"RPSAP47",2.27430078838677,0.0944958587456089,70.598857075856,4.37770608479163e-17,5.12275798576098e-15
"CD74",1.04982700702965,9.33629433205119,70.4097707238495,4.81806985797324e-17,5.60215702275805e-15
"OLFM2",1.74231988804792,1.32384024418636,70.1884790022814,5.39003191241777e-17,6.19744516644257e-15
"TSPAN2",-1.66917907760217,1.23108743376082,70.1855872532397,5.39793909320388e-17,6.19744516644257e-15
"GJC2",1.56132573369578,1.54075845569921,70.1070164608087,5.61728101214014e-17,6.40896655478864e-15
"TBC1D4",-1.00083596113435,5.60328842095444,70.0451281981153,5.79631090442007e-17,6.57215251926636e-15
"FBLN5",1.67411503167584,1.04678791911474,69.1934287797175,8.92649655154879e-17,1.00588391696619e-14
"SOCS1",1.07454381842585,4.31133799040694,69.1721579590961,9.02328971190728e-17,1.01055309012802e-14
"PIK3IP1",1.02304012312465,4.43057826462351,68.8592231318595,1.05748880339367e-16,1.17710110402143e-14
"CRIM1",-1.0867598367799,3.85382144997639,68.4665127737447,1.29050565614744e-16,1.42776853048312e-14
"PTPRN2",1.21793608116195,2.87965360068815,68.1086323962027,1.54731790262853e-16,1.70158363328215e-14
"MTX3",-1.19776043287536,3.18251050131533,67.6064940528162,1.99609024957123e-16,2.18195374286963e-14
"CTB.54D4.1",2.31343425581224,0.0570847317099243,67.514616339799,2.09130951410595e-16,2.27243185595263e-14
"FXYD7",1.86997265432526,0.527945002416774,67.4496648943092,2.1613523103673e-16,2.33464416720444e-14
"PHLDA1",-0.99152051007227,5.91627886449568,67.3753347838887,2.24439320781348e-16,2.41008223580206e-14
"RP11.439L8.2",2.13833167547956,0.179008687965531,67.3291658978298,2.29757194363344e-16,2.45275882052798e-14
"TNFSF14",-0.967370571150365,4.87018412630458,67.3084922998959,2.32179125798479e-16,2.46420345433211e-14
"STARD4",-1.03250887330132,6.51483086735416,67.2549817784535,2.38567207087231e-16,2.51736668518925e-14
"AGTRAP",1.12669072635823,3.8567252050235,66.9444360159827,2.79268497675944e-16,2.92991173854849e-14
"LTBP3",1.13607244137995,4.14063083234481,66.8331039205619,2.95494060882142e-16,3.08242518937343e-14
"LARP4",-0.97084160361656,5.78444032245137,66.7483734233327,3.08471845012569e-16,3.19951905153662e-14
"EPHA1",1.18046158164814,3.00750371785326,66.5172002914163,3.4685377103964e-16,3.57729694368849e-14
"NAMPT",-0.972565080140297,6.51897052651975,66.4053152550731,3.67110877565612e-16,3.76494891570801e-14
"SLC4A7",-1.0363388485387,5.11253166750347,66.0958346613935,4.29522528932268e-16,4.36857993974133e-14
"SNAI3",1.26621479461956,2.80084323810884,66.0901842731807,4.30755622653212e-16,4.36857993974133e-14
"GLIPR2",0.952647529391546,4.8703614479923,66.0205278226552,4.46250983737634e-16,4.50072470062459e-14
"ISG20",1.07275413891309,3.90803549742153,65.7925067224642,5.00983450510365e-16,5.02497411487182e-14
"ELL2",-0.979477947173355,5.16884303013688,65.6515369108377,5.38129934745648e-16,5.36806664414306e-14
"ARSA",1.07754269821324,4.11813717393293,65.5310449128531,5.72056903307031e-16,5.67548846188579e-14
"EEF1A1P25",2.02183218810083,0.377316531460954,65.1857213043791,6.81616224810744e-16,6.72589415347034e-14
"NCR3",1.01789718864116,5.20666748313628,65.1626119079271,6.89656537848644e-16,6.76864521420806e-14
"PLXNA4",1.11352627841822,4.46114036428868,65.0948295930094,7.13791110245842e-16,6.96805172060848e-14
"FCGRT",1.3169855627915,2.31341014927058,65.0575705262216,7.27415596317169e-16,7.02944133759606e-14
"TMIGD2",1.0039376376581,4.60959493223234,65.0565805995569,7.27781108083076e-16,7.02944133759606e-14
"PCBP4",1.13322313593341,3.37895808621454,65.0364248789618,7.35263314957553e-16,7.05686240168849e-14
"TCF7",0.907588441368655,6.49111478788387,65.0281655412704,7.38351530387566e-16,7.05686240168849e-14
"C1orf162",1.07501268580236,3.59233739516804,64.9695796496127,7.60632822124186e-16,7.23195425410261e-14
"PYCARD",1.06370310173757,4.31655803690173,64.7253831801973,8.6098561502247e-16,8.14367481981097e-14
"FBXO6",1.11831157263933,3.55205121266181,64.6430058614979,8.97743958133039e-16,8.44758554418486e-14
"GSTM4",1.0872164431243,3.51114867304392,64.6325378914697,9.02526029297115e-16,8.44903213580453e-14
"CRABP1",3.69963659260232,-1.02878294632159,64.6051889972802,9.15140404941668e-16,8.52341229194395e-14
"RAB37",1.01479447349435,4.72816276928673,64.542108987142,9.4491206218921e-16,8.75602522602235e-14
"PRSS23",-1.21781098815133,2.54165534388127,64.4708491753486,9.79711546857494e-16,9.03264357973917e-14
"RPS19P1",2.02214233508967,0.250024518197032,64.1419053963943,1.15772682788693e-15,1.06202528859678e-13
"RP11.313M3.1",2.39872897209907,-0.114382690336317,64.0471008122484,1.21479927044588e-15,1.10880803409948e-13
"ATP13A3",-1.01107762374913,6.24747311362977,63.7032496693219,1.44645779984192e-15,1.31368592716986e-13
"ADC",1.13666474603728,3.00982710135489,62.881954000091,2.19473914974652e-15,1.9834140187437e-13
"TCIRG1",0.926629280516044,6.65770701303759,62.8292369200165,2.25427564836554e-15,2.02718236260655e-13
"IL1RAP",-1.09426437245563,3.68140647457742,62.5834502434026,2.55390568523887e-15,2.28537001392331e-13
"CD37",0.910102456950926,6.13609354750696,62.5602095757111,2.58422165994345e-15,2.30121787328135e-13
"PWWP2B",1.25330848732395,2.61602232510551,62.5262990869975,2.62910282594704e-15,2.32981903338171e-13
"GPR68",1.00947508567905,4.28945675256381,62.4823512801312,2.68843079756121e-15,2.37088426132753e-13
"CCR4",-1.08029967138331,3.78459505492278,62.4674685442241,2.70882406152281e-15,2.37738380976437e-13
"GAPDHP61",1.84942521111915,0.497343240508972,62.1844764818099,3.12743536685897e-15,2.7316427091871e-13
"RP5.827C21.1",2.12697187089337,0.155792774949939,62.0703345571975,3.31406466925844e-15,2.88086907320537e-13
"CLIP3",1.33952721445257,2.46077685030465,62.0300917463114,3.38248760698285e-15,2.9264128561835e-13
"CD7",1.09649568556566,9.03403395935872,61.6835776818866,4.03330197450372e-15,3.47301545021535e-13
"DDX21",-0.858705992403805,8.35329815672797,61.6365122305086,4.13087102761825e-15,3.54033101451508e-13
"YPEL3",1.00846449087061,3.93280779255557,61.3521621429374,4.77266866848148e-15,4.07126479173502e-13
"OCEL1",1.13262167932471,3.0072109030585,61.0822000206705,5.47408350341936e-15,4.6478788072056e-13
"RPL18P13",2.22835586478472,-0.104868051063216,61.062470715876,5.52921658667426e-15,4.6729559624879e-13
"CHAC1",1.42831156964643,1.58223013627091,60.69553098269,6.66212140496419e-15,5.60447125565075e-13
"TPM2",1.27765420733996,2.14241251079779,60.6065825683545,6.97005455989074e-15,5.83662137572502e-13
"FOXG1",2.49633545913008,-0.335598493865364,60.564674283381,7.12003385421641e-15,5.93498712368587e-13
"RPS23P7",1.84447485207359,0.392940739834201,60.4930891213977,7.38372531149337e-15,6.12681388915052e-13
"GPSM3",0.927731924702494,7.1723916310376,60.4426441266938,7.57539230114773e-15,6.2574111519209e-13
"SLIT3",2.2443687265783,-0.12565944561135,60.3745526691585,7.84202568918149e-15,6.44847652954991e-13
"BTBD2",1.04963291915302,4.99352735282061,60.3414361040106,7.97507760443227e-15,6.52847720488391e-13
"RP3.445O10.1",1.98400617130837,0.253334357491219,60.3199221084016,8.06272190647902e-15,6.54745329011575e-13
"ARL5A",-1.00901307420094,5.24827002717808,60.3181481108345,8.06999172980578e-15,6.54745329011575e-13
"CYBA",0.959306628877913,7.19840882049099,59.9215675585472,9.87137765333108e-15,7.97353978148491e-13
"SPNS2",1.61837822532861,0.931110881779024,59.8894156650046,1.00339609472248e-14,8.06916110535634e-13
"MVP",0.939264887787941,7.34664090616777,59.8802134969138,1.00809849948175e-14,8.07142022282425e-13
"TPM1",1.19056484928082,2.668316944579,59.7121444044625,1.09796919166742e-14,8.75258846894702e-13
"PPFIA4",-1.54962838395264,1.04060604893507,59.6473024440498,1.13474694479146e-14,9.00643716398611e-13
"IL1A",-1.33909836232871,1.94839068019303,59.4696931808279,1.24192057590091e-14,9.8143983173468e-13
"PDLIM2",1.13985542822376,3.38095416951037,59.3448616178253,1.32325252797916e-14,1.04120581458015e-12
"XXbac.BPG248L24.12",1.92825562075914,0.741110349877324,59.2430823663608,1.39349343420043e-14,1.0917692120742e-12
"CD300A",1.45445256853742,1.2693245429684,59.0541114018362,1.53395109761197e-14,1.19667851653447e-12
"AFAP1L2",-0.877616102010149,5.26554254918561,59.0063494345053,1.57164004812104e-14,1.22086336504041e-12
"PDGFRB",1.06348449169468,3.80058919312588,58.9499972789394,1.61730070813306e-14,1.24943728824589e-12
"SIGIRR",1.01472746704013,4.78537940311451,58.9360768710452,1.62878300590346e-14,1.24943728824589e-12
"FAUP1",1.81812862744011,0.541131841571237,58.9358668580524,1.62895685895657e-14,1.24943728824589e-12
"RP11.264F23.1",2.31094048074081,-0.24341263169568,58.8016155915047,1.7439801318433e-14,1.33206515928031e-12
"IGHV1OR15.1",1.80298219561824,0.498861681393205,58.7720919728705,1.77034590562309e-14,1.34656935446456e-12
"RHPN1",0.988589742728535,4.19258179299936,58.4834466744184,2.05008589086958e-14,1.55287626298026e-12
"AP001046.5",1.15999310502707,2.82599825327882,58.4171593866219,2.12033575226899e-14,1.59945161808555e-12
"LHPP",1.14097202210119,3.30226323142259,58.3901054872187,2.14969438251283e-14,1.61492473056674e-12
"RRAS",1.19901353223477,2.40909150995324,58.270547625771,2.28438534665412e-14,1.70907600422832e-12
"CCND1",1.55863714985194,0.966428641694706,58.249277206168,2.30921805506815e-14,1.72060308552119e-12
"LOXL1",1.92242899488778,0.397278998145147,58.1596574497148,2.41684816627431e-14,1.79347818192429e-12
"IGF1",-1.09104771760488,3.14379711733516,58.1167332576479,2.47016217469418e-14,1.82561985826082e-12
"ACTA1",2.09323644588855,0.021788065816947,57.9388896490606,2.70388396754698e-14,1.99029846078912e-12
"AC009413.2",2.12563704979281,0.00317343798704388,57.8189412356389,2.87389025259201e-14,2.10024326398574e-12
"GOLIM4",-0.986989582968467,4.06958841101377,57.8173215798495,2.87625755133626e-14,2.10024326398574e-12
"TSPAN32",1.15687589400057,2.43906776353787,57.8033522911348,2.89675630039812e-14,2.10678431329751e-12
"ISG15",0.989157468443708,4.25682955407313,57.6687554091215,3.10191105451361e-14,2.24703913889468e-12
"SLC27A1",1.26263169639268,2.90145781588881,57.4423666520042,3.48029272895701e-14,2.51117564296879e-12
"AKAP11",-0.891162179173961,5.15839493191836,57.4204231528667,3.51933855135291e-14,2.52935138799006e-12
"MEOX1",1.845482659907,0.304467736777866,57.2951767969398,3.75073911475938e-14,2.68508794274245e-12
"NEK6",-1.00462105358709,3.66095304061778,57.2429911782191,3.85159238061553e-14,2.74651636359908e-12
"KCNH2",2.05238780385208,0.152979544651369,57.1891467798934,3.95849630674452e-14,2.81176459453779e-12
"LTBP1",1.68338894451327,0.564683370840469,57.1123321813003,4.11616488776874e-14,2.91242597000846e-12
"HCST",0.874899324359063,5.76330683439757,57.0828077353461,4.17842462930369e-14,2.9450633825459e-12
"CXCR3",0.927786825001375,6.03711156903059,57.0374782017573,4.27585220689656e-14,3.00214161680372e-12
"APBB1",0.953800866262314,4.82134664670311,57.0127940337958,4.32985886151033e-14,3.02841277842418e-12
"AMD1",-0.877104628270427,6.59002069199009,56.9228423688981,4.53250477742989e-14,3.15793682720101e-12
"IFI6",1.05969507830815,3.41126971460013,56.915420305259,4.54964330623866e-14,3.15793682720101e-12
"SH3TC1",1.06882356768804,3.35339665652022,56.8583888832697,4.68351815116851e-14,3.23854635793868e-12
"PCDHGC3",1.9038780615671,0.266874525115985,56.8072651018109,4.80687239056454e-14,3.31130020716059e-12
"CTC.329H14.1",1.92090708350262,0.233606280807331,56.7434959066511,4.96530435450703e-14,3.40758011246338e-12
"GDPD5",1.12406931702199,2.81992552202335,56.4794143107882,5.67898126202391e-14,3.88276415499051e-12
"MYRF",1.17493083305774,2.4961340456615,56.3368514880406,6.10602302546046e-14,4.1591585943948e-12
"MXD4",1.11590290626182,3.27218016778302,56.1207736899808,6.81532006945801e-14,4.62504341516565e-12
"ETV7",1.39786155678597,1.38340412426469,55.9836819921605,7.30750270866463e-14,4.9406837758027e-12
"ICOSLG",1.13220619603458,2.69128332092606,55.8871051122024,7.67543444448726e-14,5.17029726140645e-12
"SLC39A14",-0.914514066380598,5.90736914648889,55.8616636815475,7.7754067813238e-14,5.21838422033331e-12
"MUC1",1.42849073378494,1.27272426983913,55.7978710292877,8.03184748416164e-14,5.37074636715644e-12
"RP11.229M1.2",2.23663019393275,-0.167629887648894,55.6737261885167,8.55541057902189e-14,5.69996423795783e-12
"SLA",-0.805804742536081,7.07833761532473,55.4479016577387,9.59690906015038e-14,6.35206645017667e-12
"EEF1A1P3",2.05317909916887,-0.0468796214997501,55.4464944563844,9.60378165022603e-14,6.35206645017667e-12
"STAG3",0.914326366193467,4.46623896149126,55.4221634961317,9.72339264541815e-14,6.40796147083423e-12
"CTD.2503O16.2",1.83457236554154,0.271928594321096,55.2737000976044,1.04862291930868e-13,6.88583143596404e-12
"SLC12A7",0.900800756209285,5.5434683518964,55.1682316412528,1.10642619731528e-13,7.23935850608978e-12
"POTEKP",1.47463519371165,1.0966250066852,55.1163432606244,1.13602368497544e-13,7.40646870329527e-12
"GZMM",1.05081294332264,5.32324012567742,54.9164755690917,1.25762337794033e-13,8.17007642857675e-12
"GFOD1",-1.07930039995199,3.51305313215887,54.8935476176498,1.27238044363188e-13,8.2366329781915e-12
"BEST1",3.11677287803671,-0.78728390898488,54.8662385685587,1.29018356476871e-13,8.32236783563703e-12
"ICOS",-0.864971552677538,6.21260175423769,54.8176332261328,1.32248885922825e-13,8.50071624127175e-12
"PBXIP1",0.862774143423751,5.5612408924862,54.626700713782,1.45741988820591e-13,9.33515791550837e-12
"DUSP1",0.833194548738793,6.26116671558141,54.5975772509405,1.47917879959786e-13,9.44140174358704e-12
"GEM",-1.51971827449801,0.97185359367801,54.5860348522225,1.48789210567145e-13,9.4639269648196e-12
"SACS",-0.897124232682838,5.80225393535614,54.4037387136442,1.63251976015402e-13,1.03477945213929e-11
"DUSP4",-0.808633794043596,8.11572337243043,54.3305555304802,1.69446418685634e-13,1.07032677270112e-11
"RP11.121L10.3",1.55162854400774,0.924598884505069,54.2482916392846,1.76690693681304e-13,1.1122374528111e-11
"WDR43",-0.872986760958973,5.96760325306289,54.2126100539105,1.79928462242704e-13,1.12872648736789e-11
"PARVA",2.65783157234193,-0.709251798098624,54.12485373666,1.88146338637061e-13,1.17345181758975e-11
"CDK18",1.26094879694446,1.8643966727568,54.1227938899063,1.88343677104244e-13,1.17345181758975e-11
"LLGL2",0.972905876750549,3.58314039809321,54.0844755119275,1.92052668756038e-13,1.19249029528621e-11
"HIVEP3",-0.904219153692308,5.22449282889804,53.867539283785,2.14471949458086e-13,1.32718150418893e-11
"SNTA1",1.08230443752196,3.43994990664744,53.8125208714191,2.2056262837836e-13,1.36026039900235e-11
"RP11.190C22.1",2.61592876552403,-0.705716473890562,53.7973978482177,2.22266905170591e-13,1.36615567471015e-11
"APOBR",0.964196676399573,4.55143686302365,53.7171637465889,2.31531692260885e-13,1.41832585309478e-11
"RPL5P12",2.07274325374057,-0.131265702099655,53.6931885717145,2.34374422497049e-13,1.43093815474369e-11
"NR4A2",-0.896899258661185,5.66718840714009,53.6196972196909,2.43307728265828e-13,1.47852094591403e-11
"CLSTN3",0.841388131979927,6.41842324130735,53.6158238743043,2.43787896313406e-13,1.47852094591403e-11
"IZUMO4",1.02163127729928,3.16534852464651,53.3980212651394,2.72371065355135e-13,1.64640191988675e-11
"RPL18AP15",2.41063340568467,-0.438889639239492,53.3782198584202,2.75130388452716e-13,1.65759248884631e-11
"G0S2",-1.06100722116937,2.87110212179897,53.2612027683209,2.92017353251092e-13,1.75354499460483e-11
"TNFSF12",0.894567913525846,5.18969695786633,53.1930419639461,3.0232779665856e-13,1.8095062059023e-11
"BCAT1",-1.10046373870396,2.74189346096065,52.9864392232529,3.35859121480223e-13,2.00363015118349e-11
"LAIR1",0.843362109279816,5.28069167902478,52.9681169119024,3.390067053888e-13,2.01582000223862e-11
"TRAPPC6A",0.946697950679561,4.22233149213116,52.8163042692736,3.66248321012643e-13,2.17073477275513e-11
"AMIGO1",1.42652954282692,1.11240856215679,52.7604896713261,3.76805515331759e-13,2.22607918523666e-11
"HOMER1",-1.25688225618146,2.28350039268701,52.6734526411293,3.93879295053535e-13,2.31944081651687e-11
"LAMB1",1.74973870986708,0.383025533239999,52.6315220928136,4.02378867199916e-13,2.36187338287282e-11
"SLC25A23",0.991443530765401,4.21226344204062,52.5789317834325,4.13299164302903e-13,2.41819751421458e-11
